key_index,text,overall
6027,@ContactSalkida May Allah bring an end to this killings by the Boko Haram militants,1
3029,I just spent 7 hours at Dunkin donuts doing chem hw that's due tomorrow and I didn't even finish... It's time to call it night though.,2
18594,Migraine from the loud blackness going on Thor early Monday morning wish people would stfu being loud for no reason,1
19743,May Allah knower from which country as Kuwait and bad guys that think power and support israel zionist.Their dedication with Nasa is Revert,1
3183,Just starting to watch Sharknado 4 the 1st time. Craptacular already. Cc @beerlytweeting @hadyngreen,2
10856,"@ACMNathan The English window closes on September 2, so I'll reckon he'll be forcing a move to Milan until 23:00 CET today",2
16500,2/2  and 2) if fnd guilty how can he serve more time than a convicted murdering IRA bastard released on good friday aggreement...,1
3214,"Was going to wait and start ""Go Set a Watchman"" on the plane tomorrow, but I don't think I can wait that long.",3
16048,Floyd Mayweather fights Saturday and nobody cares at all because he picked a shit opponent and the fight can't even sell all the tickets lol,1
3841,I have a huge midterm tomorrow so I was listening to Iron Maiden to help with my anxiety but now I just wanna watch Game of Thrones :/,3
18823,Kendrick Lamar - Black Friday (A Tale Of 2 Citiez Remix) [New Song] by music of the heart https://t.co/Yq1asmB2Y3 https://t.co/YzUxB09jsQ,2
17689,Remember you have to contribute in this calendar year. It's not like an IRA where you have until April 15th. #529  https://t.co/zQwbnHbKhW,2
1516,#lvrj where are you celebrating National Hot Dog Day Thursday? @cheffinis at @DTContainerPark?,2
14124,Manchester United may have slammed the door shut on David de Gea joining Real Madrid in the New Year.,2
17538,May 8 is the start date in the UK for the new Top Gear television program. No news yet on crew to join Chris Evans https://t.co/o85FmYBhGR,2
4367,Josh Hamilton with his 5th game-winning RBI this season. #Rangers,2
209,EN DIRECT sur #Periscope : im practicing the rolling stone for wednesday in quebec https://t.co/FjGtSfQwUN,2
7792,Never break the 11th comandment  of the beast Brock LESNAR thy shall not intentionally provoke the beast,2
5470,Just tried to mix Nirvana with bass music and it sounded so bad I may have to retire.,1
2966,Kinda upset I'm gunna miss the @RondaRousey fight Saturday.. But Kenney Chesney and Jason Aldean should be a blast!,2
4526,Ill always remember Frank Gifford calling the Monday Night Football games!! #Salute,3
11666,@TripleH  I want to see Bruan Strowman vs Brock Lesnar on Smackdown this Thursday,2
19159,Let's play 'how much liquor can Briana get her hands on at the family party before anyone notices' tomorrow.,2
15568,John Kasich may be the only Republican Presidential candidate who I feel like wouldn't completely ruin America if elected.,3
7773,"#meet the press If its Sunday;""Its Chuck gets screwed by Carly Fiorina""",2
6609,The Deadman makes no apologies about what he's done to Brock Lesnar ... or what he's about to do at #SummerSlam. http://t.co/FFKWuiXhmu,2
2479,"#REPORT""@Austynzogs: President Buhari will visit Cameroun on Wednesday. He will hold talks with President Biya on the issue of Boko Haram""",3
12988,Who cares what an asshole like snoop dog who barely speaking englisg said about Tom Brady #bradywins will take care business thursday,1
18826,I get paid tomorrow. ON STAR WARS DAY! Best day ever.,3
19539,"On December 19th I came over to your house, we put on Twilight and slept together on your couch. slept slept, no sex. it was lovely.",3
17990,"So next Wednesday, as well as being Star Wars day, will also be the day the last episode of Peep Show airs. What a day it will be.",3
9655,Scott Walker: John Boehner Calling Ted Cruz A Jackass Is 'Just Wrong': They may be rivals on the campaign trai... http://t.co/OODeknykbt,2
7349,I might have forgotten that I'm going to see Foo Fighters on Monday,2
17411,Chris Evans takes the steering wheel when Top Gear races back to BBC Two in May: https://t.co/RrIwkvvQkk https://t.co/4Yu6A0Y569,3
940,Ollie Schniederjans joins Paul Dunne &amp; Jordan Niebrugge as the 3rd amateur in the top 10 at #TheOpen2015! Remarkable http://t.co/5INeu6Rgwk,3
3200,"[THENET] Sunday Oliseh launches vlog on Super Eagles updates: Chief coach of the Super Eagles of Nigeria, Sund... http://t.co/Mv5N9OAAii",2
15454,"April 4th against the Red Sox, already scheduled it off work",2
3125,@RingsideC @R_Roddy_Piper that when he went to hulk hogan party on Monday night #RAW 8/11/14,2
19732,Kim Kardashian emoji app tops Apple charts despite low ratings: Kim Kardashian's bottom may have broken the in... https://t.co/aXJGJVrdGN,2
12473,She said something about Nicki? How dare she...the actual question is who is she like seriously is she famous or sum https://t.co/0W0VOtfVdj,1
12311,"I like how kpop fans hate on EXO but the 2nd ppl start shitting on Kpop they show them Baekhyun, Chen, and Kyungsoo singing. #EXO",2
15177,Thursday night can't come here early enough. Tom Brady versus the awesome #Steelers secondary haha,3
4184,Nothing like spending your Friday night on the side of the road. #overheating @ Dunkin' Donuts https://t.co/Fn34lZLW9o,3
1136,Eid holidays completely compromised by guests &amp; people I'd rather not interact with. Today is just full of dread. Tomorrow is drudgery.,1
11956,"@SarahSahadinCBB You can always meet them on the Friday shakedown as Nicki said that'd be better, so it probably will be for the others! ;)",3
15292,The 34-year-old was seen swooning over the blonde beauty as the couple shared a hot bath together in Celebrity Big Brother on Saturday,3
15588,#Indians Francisco Lindor is out of the Indians' starting lineup Tuesday night against the White Sox.  http://t.co/Q1qiobeqlu,2
5472,what did you want from these much Muslims while you can kill yourself oh enemy of Muslims! May Allah destroy you oh Yazidis Christians Jews!,1
16794,One thing we can be pretty sure of is the talks in Stormont tomorrow will do a deal to please the IRA. #NIpeaceprocess,2
8961,@jearysylves &amp; sting on Monday night. Sting vs Seth Rollins at Night of Champions for the title  And John Stewart got a Attitude Adjustment,2
5206,"Dear @HeidiSueRyan, Happy 27th Anniversary. Paul McCartney will help me with the words... https://t.co/UnrxoMFrxB http://t.co/MbOj75eehN",3
7605,knowing that we are going to see Zac Brown Band tomorrow is the only thing keeping me going today. #drained,3
3843,You listen to too much Kpop when you can guess every Kpop song you know by the 1st sec! #kpopers,2
12712,"@what_a_randie the 5th had Sakura get Naruto, but he can't leave till he learns his new jutsu!",2
11350,@duncancastles Why am I not surprised that you blame #MUFC for Real Madrid leaving DDG bid till the 11th hour?,2
3924,"Sunday Oliseh Woes Jordan Ibe For Super Eagles: Super Eagles head coach, Sunday Oliseh, has revealed that he m... http://t.co/ARHGPsiFke",2
11443,"WASHINGTON -- Wisconsin Gov. Scott Walker (R), a staunch advocate of beefing up security on the southern border, said Sunday he is open to",2
10816,@MotorolaIndia I just upgraded my Moto G 1st to Moto G 3rd Gen. I am not happy with the camera of phone. How can you help me in this matter.,1
1426,#MLB #Brewers Ryan Braun will not be in the starting lineup for Wednesday's game vs Cleveland.,2
242,@SF_England so basically anyone from this September...that's just brilliant news :( big massive thanks to George Osborne and his friends!,2
15940,Michael Brantley hit his 13th home run of the season in a loss against the White Sox on Tuesday. #Indians,2
10861,"Nicki may be thinking it's better to confront her, as other people will think they can try it too. Which is true. Just my opinion.",2
18431,"When Rahul Gandhi accuses you of heading Suit-boot ki sarkaar,he may not be wrong Sir @narendramodi.What have you done for Bundelkhand &amp; UP?",2
10350,WWE to Reveal Statue for Seth Rollins on Monday's RAW? - - It looks like we may finally get the missing statue of ... http://t.co/PnHYR6efKP,2
5403,"NEWS: Kendrick Lamar Interviews N.W.A. [Video]: Kendrick Lamar sat down with MC Ren, Ice Cube, Dr.... http://t.co/caCKyLiCaL #GCPR #HHBU",2
6368,YAAASSS hire him full time so he and Seth Rollins can beef forever https://t.co/30K6SHOohk,3
15802,I'm so upset that Shawn is going to be 5 hours from me tomorrow and I can't go because it's a school night,2
9405,"@RMD_Designs U2, Rose. We'll talk tomorrow &amp; will whip #AutoCAD Plotting into shape. It's a joy: To know a CAD program well is to love it.;)",3
4805,"Calibraska, the top album Friday on iTunes -ahead of major-label acts like Future, Jill Scott, Rihanna, and... http://t.co/gTaqw6kuPa",3
5144,@ccstreeter Can't wait for Friday because Milo and for you guys to see Paper Towns,3
3659,So it's looking like Floyd Mayweather's last fight will be September 12th. I still think he fights again after that.Too much cash. #boxing,2
8542,ROUSEY reminded me it was Tuesday. Stick that tongue out! #tongueouttuesday #MakingofK9Rousey #throwawaydogs http://t.co/iDrsTUcUjz,2
7046,This is a trending topic: Caitlyn Jenner may face manslaughter charge You cannot make this stuff up.,1
3434,i may or may not be crying as i listen to calibraska for the 1037292947291 time bc of how proud i am of jack and jack ((-':,3
19027,Em is better at painting a picture with his words.and thats just my opinion..cuz ppl view Kendrick's 1st album as a story..and I don't.,2
1285,"Oh you know, just making sure my schedule tomorrow allows me to watch SHARKNADO 3",2
133,Intense workouts &amp; diet starts tomorrow after watching the Miss USA pageant.,2
20222,"@OkKelly22 We""re barely 40% to the IRA tally in England. Tolerance is high for this. Deaths will be sky-high before the march down Whitehall",1
15334,Sunday Oliseh reacts to Super Eagles goallessdraw with Tanzania http://t.co/uXDB4HhUCa via @Mxcliq,2
16246,"George Harrison, Louis Armstrong and Bob Marley on the way before 8 this morning - how's your Wednesday going? #SmoothBreakfast",2
9794,Frank ocean is like Monday and the weeknd is like Friday nobody wants Monday's. @ruedejvgga,1
5697,When Frank Ocean said he was gonna release his new album in July &amp; it's already August 14th &amp; still nothing. http://t.co/FtjmKjwWSU,2
11713,the 4th great ninja war in naruto is 11 hours long. later guys,2
9270,Gotta get my copy of the Rolling Stone issue tomorrow and get Dez to sign it... I gotta frame it,3
16091,Away. Away. Away. Syndergaard peppering outside of the plate and then busts pitches inside. Thor has found his groove. 5K. Top 6th.,3
20537,Praying for my nephew and his church group headed to Israel tonight.  May God protect them. #tripofalifetime https://t.co/j02FwKK1oX,3
18100,It's Star Wars Day tomorrow at the office. Tempted to go to work in a really tight shirt and tell people I'm cosplaying Jabba the Hutt.,3
18313,Rahul Gandhi wants to emulate Kejriwal. Says he prefers jail to bail.But Rahul may not come out and get convicted while in jail! @DrGarekar,2
10171,"@PANDORA_NA recognizes most top religions-Christianity, Buddhism,Judaism-but fails to recognizes the 2nd largest religion in the world,Islam",1
10837,Andre Berto Explains Why he can Defeat Floyd Mayweather on 12 September: Floyd Mayweather has not lost a singl... http://t.co/1fRExL6KkN,2
5355,"@ShaneGeis I'd like to see him, Speith, Rory, &amp; Dustin Johnson at least have a shot on Sunday. Kinda rooting for DJ after all he's been thru",2
11949,I wish the Jason Aldean &amp; Cole Swindell concert was tomorrow,2
6989,Caitlyn Jenner may be responsible for the death of Jon Benet Ramsey (and someone else) http://t.co/KxfO3j6snM via @SFGate #LGBT,1
11111,#Cubs Kris Bryant is starting in right field for the Cubs on Monday.  http://t.co/Q1qiobeqlu,2
6589,They shud've skipped all the stuff abt the Chronic &amp; Ice Cube writing Friday &amp; skipped to them bcoming cool w/ Eazy. Other stuff irrelevant,3
18418,I like the fact that we got no classes tomorrow. But the typhoon approaching scares me. #MTVStars THE VAMPS  #MTVStarsOf2015 THE VAMPS,2
11740,@TeddyWKlein I guess you considered that 9th inning vs the Red Sox on Friday a comeback as well,2
6627,No movie tonight or tomorrow! hope you enjoy the week and we'll be back on Friday with Paper Towns! :),2
13906,@MattySupaSavage it's Saturday night and I'm on Twitter talking bout naruto,2
9008,Can't wait to see all you miserable high schoolers roll thru Dunkin tomorrow I'm just gonna laugh when I see you,2
1368,"Happy 2nd Birthday Prince George, may your day be filled with fun and puppies! #HappyBirthdayPrinceGeorge http://t.co/LmCSUB2ASK",3
10625,Sunday night Twitter: Jake Arrietta just tossed a no-hitter in Hollywood against Kanye West. #bro #NoHitter #VMAs,2
6924,"Hi David Wright : DaveMattWright, Do u want to get FREE iPh0ne 6 TODAY? Please check my bi0. Thx https://t.co/BqB8yXvLGM",2
18077,https://t.co/tipahCPNpX Cracking alternative view on Chris Evans' tenure from @cspaceram #dcfcfans Was he really so bad?,2
15768,Red Sox in that 10th inning looked like a group of minimum wage employees who were asked to stay past the end of their shift. #ZeroEffort,1
6879,So Naruto comes in the war this next episode then I think. Gonna have to watch this tomorrow doe.,2
19467,"if only ever watched the #BBC and #CNN, you may not know that Saudi Arabia is bombing Yemen with US/UK/French arms. #bias",1
11484,"On Monday, the Christians stood on the grass and sang ""I am a Child of God."" The marriage equality activists... http://t.co/uKV3THvPv2",2
20577,May this new year bring much goodness to Rahul Gandhi that he starts thinking about development of India! https://t.co/YYZ0hz0toO,3
20278,Chris Evans says goodbye to TFI Friday as he moves into Top Gear for new motoring show https://t.co/IcOkMD0PeL https://t.co/Uox99VoElk,3
732,Sunday is just not Dustin Johnson's day http://t.co/F4SfCHhne5,2
12593,"@iHoop__247 nah bruh,sasuke is my 6th favorite character,it seems i hate him when i compare him to naruto,cause i love naruto way more lmao",3
2232,"Ant-Man, Edge Of Tomorrow, Inside Out, Inglourious Basterds and Obvious Child (my favourite of the week) #myweekinmovies",3
3359,I understand that SHINee may have just single handedly saved Kpop but really are we gonna try and bash EXO?,2
11925,Some other retailers might have the new Iron Maiden LP on Friday but you can bet they wont have all this stuff too! http://t.co/kHpuww0Vf3,2
7214,"@gma broke the story for @RondaRousey fight. As if Rousey couldn't get cooler, she is bringing MMA mainstream https://t.co/liMDO9XJho",3
5377,Dustin Johnson goes -6 and in the lead - did anyone take Bryan's advice and take the 25s on 1st round leader for the #pga? getting excited?,2
15742,@H3lloKimmy @chrrispy I know he's lying! But Shawn said Cloud 9 on Thursday if you're both down.,2
3393,Kamloops Sun Devils defeat Prince George 7-4   Sun Devils play Victoria tonight at 8pm --- winner to the B.C. Baseball Championships final,2
12516,Gucci bags foreconscious classified information april send to school the dyadic thy undivided on accompaniment...,2
7121,"Deadlines are overrated. Sometimes process needs room to blossom. Looking forward to the final piece, Frank Ocean. https://t.co/ECDDYcP1k9",3
14856,@SkySportsTennis Murray's career is characterised by a pathetic 2nd serve and an unwillingness to be offensive unless he's playing Djokovic,1
13603,8th strikeout of the afternoon for David Price's 100th career win! http://t.co/pv3R2VUsQ2,3
3609,tomorrow will be the day I get up and go to dunkin in the morning I feel it,3
11214,@kiimmynicole I'm going to see the Foo Fighters on the 21st so if I see these as well this would be the best year of concerts for me!!,3
7213,Spending all my money at the Gucci store in December,2
17359,louis and briana may be shopping today but she's not the one who was introduced to the tomlinson squad during jay's wedding today smh,2
8521,@farahbieber123 the sun released fake articles that the boys are breaking up but then Niall and Louis confirmed they rnt,2
18769,"We've seen all of the fights on recent Saturday nights...Rousey, Dana White, etc...but the real fight could be tonight in Vegas! #GOPDebate",3
13151,"Happy birthday gay, see you Monday. IMMA FUCKING JUMP ON YOU OKAY! Have a good day my love, love you lots @_SophieeWhite_",3
810,"Paul Dunne, Danny Willett, Anyone of 25 players can win the Open tomorrow, exciting stuff, on that note Goodnight my friends",3
2627,"@EveLovelock1 Hi Eve, I hope you enjoyed Ant-Man! Saverday Tuesday is all day &amp; prices can be found here in future: https://t.co/FsOnBVYJyz",3
19337,Kendrick killed this beat better but I see you j.cole!  https://t.co/wYv4TBHqER,3
16372,"'Congress Will Smash RSS,' Says Rahul Gandhi https://t.co/aYN1VzF26i via @ndtv. You can also try this as the 4th generation.",2
13989,Interesting how Theresa May is in hiding but George Osborne is now the voice of hard right http://t.co/oDHbrFnJtz next step: PM-ship bid #UK,2
11280,Kanye west may be a conceited son of a bitch but he's still one of the best rappers of all time,3
3952,@croft42 remember when you said he should win rookie of the year over Kris Bryant? https://t.co/5JMrtvhh3k,2
10025,@milesjreed @mch7576 Hey GUYS! With gay marriage legal everyone could be the 4th ex-Mrs Trump if your tits #Yuge http://t.co/8VAXX8QTek,2
14010,"@futureslouis may I get a solo with Niall, please?",2
319,So Kim Kardashian is on the cover of Rolling Stone?  Why the outrage? She may be unsavory but she is still a current trend.,2
15654,"The 20th anniversary PS4 controller looks really nice, but I barely play my PS4 so I don't want to waste any money. LOL",2
2842,Tomorrow they will discuss #YakubHanged after their Friday prayer. Bad part is 100s of youth will get inspired to be the next Yakub.,1
14244,"BREAKING NEWS: Bobby, Chloe-Jasmine &amp; Stevie, Gail and Chris all face eviction from the Celebrity Big Brother house on Tuesday #cbb #CBBBOTS",2
17628,Dark Souls 3 April Launch Date Confirmed With New Trailer: Embrace the darkness. https://t.co/V3rMmdpkPj,2
4916,Dean Ambrose vs Luke Harper.........again.......for the......20th........time #RAW #WWERAW,2
989,@Murrphilia and then y u didn't prepare urself for Eid 2nd day.....,2
16649,More like more than 100 people but hard to believe this took place in Paris tonight esp. after Charlie Hebdo attacks https://t.co/ZqMOzgVvj1,2
13035,"Who do you reckon will start upfront tomorrow for England? Rooney, Kane or the highest English premier league goal scorer?",2
346,Villagers reported 15 persons killed on Tuesday night as Boko Haram fighters returns to the village http://t.co/L9wdK5l1WL,1
16960,Tony Blair is right: Without the Iraq war there would be no Islamic State! #UniteBlue https://t.co/tTgNcdiZPx,2
6362,"On this day in August 17, 2009~ #RAW: Randy Orton &amp; John Cena vs. Big Show &amp; Chris Jericho https://t.co/RgYeLVPHno",2
4145,Dragon Ball Z tomorrow but I don't know if I want to wake up early to see it at 12 ... When I can see F4ntastic or Ant-Man at a later time,1
5119,im just excited to cry to some frank ocean on the way to school tomorrow w @michaelpence97,3
20575,"Israel made some individual deportations. Be that as it may, 2 facts hold: 1.eritreans struggle to get in.  @Jew4Peace",2
4909,"Don't tell me Rousey pulling a Mayweather and ducking fighters now. If Cyborg says she is down for December, make it happen.",1
3973,Katie Hopkins turns her nose up at people but..   1. Writes for the Sun 2. Was on Celebrity Big Brother 3. This programme  #KatieRules,2
12051,@kobejj4100 @KajunMillet @realDonaldTrump 2nd we have been at war with Islam for centuries. This changes NOTHING,1
11362,@KrazyK_20 it's ok you can do it Friday so it can be fresh for Milan party,2
12042,Apparently we should have negotiated with Real Madrid despite them not actually submitting a bid for until Sunday.,2
15823,"Its the September 9th, still no Frank Ocean album...",2
3403,"Presidential field candidate-Governor John Kasich -Ohio may be compassionate but he's ""No Economic Moderate""by way of proven experience !!!!",2
11010,"Seen some U2 tickets for 14 October, but I'm very afraid the person wants to make profit out of it instead of selling them for face value :(",1
4259,"@Arachnera I may hate Naruto because it's terrible, but I am going to see Boruto.",1
10148,Oh shit Nicki and Mikey gone be in the same room tomorrow I wonder if Mikey gone talk all that shit then #VMAs,1
8932,"@Kaneshow oh no Kane are you getting a divorce? I just listened to the replay of Tuesday's show and you said ""bc of the divorce"" WHHHAAAT?",1
15966,Sam Smith is singing the song for the new James Bond. I think I may have fallen in love even more. #spectre #bond,3
7928,Because of you @NFL I'm going to have to watch Big Brother tomorrow.,2
884,"3rd day of Eid, Eid Mubarak dears all. http://t.co/cguaMZEjQQ",3
15046,Performing at the Red Sox game tomorrow and all I can think about is if I have enough time to do homework,2
17327,@ShadowTodd David Bowie has a new song out about a real star that may be surrounded by an alien structure https://t.co/yK7ZgIZuAn,2
13289,"WEEI FLASH: Red Sox beat the Phillies 7-5. More: http://t.co/hJufBy8VVl -- Msg&amp;data rates may apply, STOP2cxl.",2
8202,anyone has a solo dm with Zayn bc i dont have one yet since march :( ugh pleaseee :--( just one solo dm... ill give u 1 liam solo dm :),2
2596,If you're seeing the weekend instead of Paul McCartney at lolla Friday I am judging the fuck out of you.,1
4727,"No, Caitlyn Jenner may not be a war hero, but she's been such an inspiration to many young people who need someone like her to look up to.",3
18488,Listened to Kendrick Lamar - Black Friday by TopDawgEnt and got the chilli,2
15644,"Haha the top 5 most popular shirts on the NFL store are all Jarryd Hayne jerseys, Tom Brady is 6th",2
6289,"Managed to loose my keys on 6th, puke my guts up all the next day and sober up in time for the sam smith concert... Then",1
8935,You can't say Muslim and claim it's not about Islam! It's a fact for those who have a monochromatic gaze like urs https://t.co/uL67FN5uTC,1
1179,"@SDoughtyMP Hi Stephen, wanted to double check with you on your availability for Eid Dinner on Sat 25th at The Orchards from 11:30 to 13:30",2
20406,"Reuters: Iran will take reciprocal measures in response to any breach of this year's nuclear deal, the foreign ministry warned on monday",2
3822,"Seth Rollins, the Authority Must Break Up to Create Better Storylines:  This past Monday, following the ""in me... http://t.co/3oOZJPuvN8",2
16462,"I'll give you a hint, you wanna play it but you think it'll be too hard. ""OH OH OH PRAISE THE SUN."" ""Yes, Dark Souls.""",3
15563,Kane with a brilliant finish tonight as England win 2-0 . let's hope he takes his performance into the game on Sunday http://t.co/S6GPyhbC3N,3
3338,Rolling Stone editor quits on same day UVA frat brothers sue:  http://t.co/024yoesdgm #RollingStone,2
10553,Nicki is the most talked about tonight and will be tomorrow. No doubt!,3
7056,"Frank Ocean, you better be working on that album Saturday night since you cancelled your FYF appearance.",2
8630,I think john cena may struggle with the concept of object permanence,2
5519,@RondaRousey will make Floyd Mayweather her bitch. i'll give her 35 seconds 1st round ;),2
6760,"She said 'I've got tickets to Iron Maiden, baby; come with me Friday, don't say maybe.' I rock out like a kid to this song every. Time.",3
1383,"Happy 2nd Birthday, Prince George! See How Much He's Grown with These 28 Photos http://t.co/I0a537GX1Z",3
17485,@Ed_Bradshaw @GamesnClass no the IRA grew out of oppression &amp; internment &amp; Bloody Sunday &amp; Ballymurphy &amp; kids killed by rubber bullets &amp;,1
292,Sinead O'Connor calls out Rolling Stone for putting Kim Kardashian on the cover - Minneapolis Sun Times http://t.co/nIngsl9qOj,2
11903,The only reason I'm going to school tomorrow is BC I can't fail nicki,2
12965,Can we finally talk about how badly Tom Brady is going to shred the #Steelers defense next Thursday?,2
9605,@MyNintendoNews @Kurtoise13 may no longer need to switch to the PS4 after gaming on the Wii U now...,2
2875,"Tomorrow I'm going to watch ""Paper Towns"". Do you recommend it guys?",2
36,Was chatting up ref librarian at local public library a few days ago about Watchman. Ended up on hold list for novel. Read 1st chapter..5/S,2
13560,Shit I see Ed Sheeran next Saturday and Niall's birthday is the day after I'm about to be so fucked up,1
305,"I just realized. After the whole slow mo march of T. Swift and her squad in Bad Blood, all she and Selena did was slap each other?",2
7122,"@taylorswift13 ""Bad Blood"" ut oh girl the moon shall be turned to blood and the sun darkened",2
12218,Who else is going to the @BlueJays vs Red Sox game at Fenway Park on Labour Day Monday?,2
19269,"@thelizlincoln I know, right? I wanted to go today but Mr. Milan convinced me it would be too busy. Maybe Tuesday.",2
15288,Us Magazine Sam Smith Writes and Records the New James Bond Theme Tune for the Upcoming M... http://t.co/UEdqmUDu9l #news #May #Omg #NFB,2
14433,Best birthday present ever! Im going to see Ed Sheeran this Thursday  #EdSheeran #AmalieArena http://t.co/tfFvc4WsYp,3
2234,Jason Day's RBC Canadian Open win jumps him over Dustin Johnson to 4th in the FedEx Cup standings.,2
4515,The Giff was the main reason I once loved Monday night football. RIP USC and NFL legend Frank Gifford.,3
18882,"@gravity_fails you may be thinking of tara strong, who does twilight and bubbles",2
987,Good comeback from Paul Dunne. Birdie on 5th and he's back to square today. Solid mental achievement. #TheOpen,3
17130,"What's going on Sunday? (HEALTH, Thor, Okkervil River, Flamin' Groovies, H2O, Pill, Frankie Cosmos &amp; more) https://t.co/aCqFNLBJnR",2
8232,#Nationals #mlb David Wright returns to the Mets Monday night. That's not necessarily a good thing. http://t.co/KAKwCBm2sw,1
20566,kingpin Saudi Arabia posted a record $98 billion budget deficit in 2015 due to the sharp fall in oil prices finance ministry said on Monday,1
2273,Going to get drunk and watch the badness that is Sharknado 3. This is going to be a good Sunday night.,3
7993,You bought it! I didn't leave The Daily Show! This was all to fool you sheep &amp; screw John Cena! - Jon Stewart on RAW tomorrow #SummerSlam,2
14297,".@GovMikeHuckabee If there's no law against something, that means it's legal. Laws against gay marriage violate the 14th Amendment.",1
9187,Did u hear about NY man convicted Friday of plot to kill Muslims? Media ignores threats vs Muslims My @thedailybeast http://t.co/z6nAxTAg9t?,1
11165,You know Gaga was cackling as she made her 6th sacrificial offering of the day while Nicki called out Miley last night,2
9938,2nd season epl syndrome would have been worse on kane if he left spurs. Let him suffer it there then improve later,1
17594,@Fightincowboy i hope you plan on doing a Dark Souls 3 walkthrough when it comes out in march bro! I literally watch every single DS video,3
13708,Niall: plays song from 5th album Louis: Niall you're a bad bad boy,2
432,Tomorrow is National Hot Dog Day. If you are in Brighton drop by @harrys_hots,3
9052,@darkside1502 noooo like he sang that song! The 1st op of naruto!,3
2139,I'm going out for breakfast tomorrow and I'm going to tell everyone I see to buy Calibraska on iTunes @JackJackJohnson,3
11250,LaVonte David backstage at Raw with John Cena. #Huskers  https://t.co/n1ozHXKKiE,2
1680,Kasich seeking GOP presidential nomination: John Kasich announced his run for the White House in 2016 Tuesday.... http://t.co/FxabFBwono,2
12381,@1DAsiaCrew: Niall at the 2015 US Open Tennis Tournament in NYC yesterday (2 Sept) #5-8 http://t.co/P2E8iufJpz,2
14457,Might go get a PS4 with @KingKlutchh tomorrow,2
10177,@marlboro2soul Don't curse the saviour of Islam. May IS take over Pakistan soon to make it pure Sharia country. https://t.co/K6RPpajvdQ,1
5818,But here's the good news: - Tomorrow is a new game  - 0.5 back is nothing - DAVID PRICE IS STILL A TORONTO BLUE JAY,3
2239,My parents' car rendition of Bad Blood may actually kill me one day,1
532,Tomorrow is National Ice Cream Day. Do what you will with this knowledge. I'm probs gonna eat some ice cream.,3
14491,"Scotland v Germany tonight; Foo Fighters tomorrow, and pile of work to get through in the meantime... Who's doing the coffee run???",2
4481,"@tiaxmariex Must think you're frank ocean, delaying the release till tomorrow.",1
19798,pretty accomplished that i was the 16th comment on Justin Bieber's insta pic,3
2813,Dear 72 virgins you may take over Yakub now.  https://t.co/AtSoJEngiG,2
7401,"watch David Wright return and be David Wright ... ""THERE'S A CHANCE HE MAY NEVER BE THE SAME PLAYER"" ... no way! ... Also, a chance he is.",2
9367,"Listened to ""No Vaseline"" by Ice Cube for the 1st time in years today. It made me realize how wack the Drake vs Meek Mill ""beef"" was.",2
1488,We are closed for the day due to the storm see you tomorrow am at 9:20 on WJXT Channel 4 - National Hot Dog Day.,1
11135,@Temp15544 RKBA was specifically mentioned Gay marriage may (or not) be under the banner of a different right But RKBA was specific,2
4312,Ant-Man was even better the 2nd time,3
17637,@michelle978806 dude I've already basically accepted that I won't be able to afford meeting Chris Evans. I may just spring for Hayley.,2
3567,"Seeing this dude 4 the 1st time, this Seth Rollins is a self assured SOB #WWERAW",1
7985,@WWECreative_ish Brock lesnar live from madison square garden sounds like it could just be a live feed of him sat on a chair for 3 hours,2
15204,Who wants to watch the Real Madrid vs Espanyol game with me Saturday at 7 A.M.???,2
1255,Well I pulled a Dustin Johnson on the 18th but I'm proud to say I played the best 9 holes of my life tonight #GoLow http://t.co/zBZR1EfiZC,3
12878,I'll be at the WordPress Meetup in Milan next Tuesday - spots still available! http://t.co/JsUUZMTSL9,2
14776,Nicki better release a raunchy vid for trini Dem girls so it can get her 1st grammy,3
3178,"@Swamy39 I 2nd your word 'PRESTITUTE' for our press, the way they covered Yakub case vs Ntnl Hero Kalam #shame @ravishndtv @dibang @BDUTT",1
15731,"Bauer bears down, shakes off wildness - In a critical moment during a 3-2 win Monday over the White Sox, Indians s... http://t.co/EXUYoao85C",2
5095,"Better value phone that Moto G 3rd generation? But Android only, people. I see you, you iTits.",2
18824,"@indydee how about our ""allies"" in the Middle East... like the 3rd richest Military Saudi Arabia, or the United Arab Emirates et. al.",2
4930,"Louis looks better then anyone from Kpop 1st, it's ""than"" 2nd, Girl Louis don't look better than anyone  https://t.co/BBKGIUVRLK",2
18090,@SCOOTERELLERY you're right about Curtis but they expect to have someone in by the weekend or Monday latest so all we can do is hope,2
7100,dont even wanna believe that frank ocean's album will drop tomorrow. cant get my hopes up just to get my feelings hurt,2
10910,Fact: if you listen to Zac Brown Band on a gloomy day the sun comes out,3
15384,"Hearing a few tracks from Sam Smith. He may work out singing the new Bond 007 ""Spectre"" song. May be a good choice for vocal.",3
4042,And then there are those who made a case for Yakub's innocence or his possible reform if he wasn't hanged. https://t.co/F5xCcurVqz,1
13085,@Dutchelevation Time for the europeans to enjoy U2 sitting on the couch on a friday evening :-),3
12868,Counting down to the #ItBeginsWithMe event at @Expo2015Milano this Sunday 1900 CEST with U2's Bono! #ZeroHunger http://t.co/9JiYBWcpxo,2
11199,@jamiestar1986 Monday night raw should be good tonight I wonder will sting show up or if Brock Lesnar will be there,3
16327,The Vamps tickets are on sale tomorrow and I'm not going to get tickets. #theperksofworkingatthevenue,1
